0:355:[11873,12227]
16473:94:[166958973,166959066]
16474:101:[166960614,166960714]
16475:157:[166961922,166962078]
16476:43:[166963264,166963306]
16477:126:[166973416,166973541]
16478:56:[166974312,166974367]
16479:143:[166974492,166974634]
16480:64:[166985458,166985521]
16481:134:[166987063,166987196]
16482:77:[166990321,166990397]
16483:544:[166990904,166991447]
16484:1623:[167022081,167023703]
16485:137:[167024212,167024348]
16486:121:[167024966,167025086]
16487:157:[167032818,167032974]
16488:218:[167038158,167038375]
16489:156:[167042621,167042776]
16490:388:[167059481,167059868]
16491:111:[167064086,167064196]
16492:96:[167082946,167083041]
16493:233:[167086564,167086796]
16494:219:[167088485,167088703]
16495:3380:[167095023,167098402]
16496:131:[167190065,167190195]
16497:67:[167301706,167301772]
16498:102:[167334703,167334804]
16499:55:[167339397,167339451]
16500:121:[167341153,167341273]
16501:128:[167345265,167345392]
16502:96:[167353093,167353188]
16503:175:[167358824,167358998]
16504:143:[167365522,167365664]
16505:141:[167367230,167367370]
16506:181:[167368422,167368602]
16507:107:[167370687,167370793]
16508:347:[167381195,167381541]
16509:90:[167382262,167382351]
16510:11847:[167384736,167396582]
16496:131:[167190065,167190195]
16497:67:[167301706,167301772]
16498:102:[167334703,167334804]
16499:55:[167339397,167339451]
16500:121:[167341153,167341273]
16511:190:[167343344,167343533]
16501:128:[167345265,167345392]
16502:96:[167353093,167353188]
16503:175:[167358824,167358998]
16504:143:[167365522,167365664]
16505:141:[167367230,167367370]
16506:181:[167368422,167368602]
16507:107:[167370687,167370793]
16508:347:[167381195,167381541]
16509:90:[167382262,167382351]
16510:11847:[167384736,167396582]
16512:74:[167190122,167190195]
16513:102:[167272710,167272811]
16497:67:[167301706,167301772]
16498:102:[167334703,167334804]
16499:55:[167339397,167339451]
16500:121:[167341153,167341273]
16511:190:[167343344,167343533]
16501:128:[167345265,167345392]
16502:96:[167353093,167353188]
16503:175:[167358824,167358998]
16504:143:[167365522,167365664]
16505:141:[167367230,167367370]
16506:181:[167368422,167368602]
16507:107:[167370687,167370793]
16508:347:[167381195,167381541]
16509:90:[167382262,167382351]
16510:11847:[167384736,167396582]
16514:264:[167298280,167298543]
16497:67:[167301706,167301772]
16498:102:[167334703,167334804]
16499:55:[167339397,167339451]
16500:121:[167341153,167341273]
16511:190:[167343344,167343533]
16501:128:[167345265,167345392]
16502:96:[167353093,167353188]
16503:175:[167358824,167358998]
16504:143:[167365522,167365664]
16505:141:[167367230,167367370]
16506:181:[167368422,167368602]
16507:107:[167370687,167370793]
16508:347:[167381195,167381541]
16509:90:[167382262,167382351]
16510:11847:[167384736,167396582]
16515:1108:[167399876,167400983]
16516:37:[167402260,167402296]
16517:58:[167403256,167403313]
16518:37:[167404635,167404671]
16519:82:[167407806,167407887]
16520:58:[167408580,167408637]
16521:105:[167409900,167410004]
16522:204:[167487644,167487847]
16515:1108:[167399876,167400983]
16516:37:[167402260,167402296]
16517:58:[167403256,167403313]
16523:34:[167404635,167404668]
16519:82:[167407806,167407887]
16520:58:[167408580,167408637]
16521:105:[167409900,167410004]
16522:204:[167487644,167487847]
16524:1289:[167510250,167511538]
16525:186:[167515337,167515522]
16526:121:[167517238,167517358]
16527:433:[167522624,167523056]
16528:194:[167599473,167599666]
16529:103:[167653136,167653238]
16530:91:[167654657,167654747]
16531:73:[167659285,167659357]
16532:205:[167663335,167663539]
16533:745:[167666335,167667079]
16534:1587:[167673900,167675486]
16535:294:[167691186,167691479]
16536:168:[167734819,167734986]
16537:4101:[167757056,167761156]
16535:294:[167691186,167691479]
16536:168:[167734819,167734986]
16538:215:[167741511,167741725]
16539:134:[167742472,167742605]
16540:104:[167745300,167745403]
16537:4101:[167757056,167761156]
16535:294:[167691186,167691479]
16536:168:[167734819,167734986]
16538:215:[167741511,167741725]
16539:134:[167742472,167742605]
16537:4101:[167757056,167761156]
16541:453:[167778624,167779076]
16542:190:[167779961,167780150]
16543:197:[167787309,167787505]
16544:119:[167791261,167791379]
16545:117:[167792245,167792361]
16546:98:[167793713,167793810]
16547:206:[167793888,167794093]
16548:158:[167798504,167798661]
16549:177:[167802224,167802400]
16550:109:[167803207,167803315]
16551:233:[167805546,167805778]
16552:71:[167806486,167806556]
16553:292:[167814800,167815091]
16554:280:[167815222,167815501]
16555:130:[167817598,167817727]
16556:138:[167823590,167823727]
16557:276:[167825402,167825677]
16558:88:[167829044,167829131]
16559:194:[167830108,167830301]
16560:155:[167839494,167839648]
16561:57:[167844368,167844424]
16562:191:[167847683,167847873]
16563:78:[167849352,167849429]
16564:120:[167849728,167849847]
16565:193:[167852674,167852866]
16566:90:[167863090,167863179]
16567:98:[167865832,167865929]
16568:207:[167868660,167868866]
16569:145:[167870899,167871043]
16570:40:[167871253,167871292]
16571:106:[167873124,167873229]
16572:207:[167874230,167874436]
16573:241:[167883213,167883453]
16541:453:[167778624,167779076]
16542:190:[167779961,167780150]
16543:197:[167787309,167787505]
16544:119:[167791261,167791379]
16545:117:[167792245,167792361]
16546:98:[167793713,167793810]
16547:206:[167793888,167794093]
16548:158:[167798504,167798661]
16549:177:[167802224,167802400]
16550:109:[167803207,167803315]
16551:233:[167805546,167805778]
16552:71:[167806486,167806556]
16553:292:[167814800,167815091]
16554:280:[167815222,167815501]
16555:130:[167817598,167817727]
16556:138:[167823590,167823727]
16557:276:[167825402,167825677]
16558:88:[167829044,167829131]
16559:194:[167830108,167830301]
16560:155:[167839494,167839648]
16561:57:[167844368,167844424]
16562:191:[167847683,167847873]
16563:78:[167849352,167849429]
16564:120:[167849728,167849847]
16565:193:[167852674,167852866]
16566:90:[167863090,167863179]
16567:98:[167865832,167865929]
16568:207:[167868660,167868866]
16570:40:[167871253,167871292]
16573:241:[167883213,167883453]
16574:1686:[167885912,167887597]
16575:113:[167889216,167889328]
16576:86:[167889784,167889869]
16577:42:[167893734,167893775]
16578:470:[167904970,167905439]
16574:1686:[167885912,167887597]
16575:113:[167889216,167889328]
16576:86:[167889784,167889869]
16577:42:[167893734,167893775]
16579:167:[167904970,167905136]
16580:66:[167906242,167906307]
16574:1686:[167885912,167887597]
16575:113:[167889216,167889328]
16576:86:[167889784,167889869]
16577:42:[167893734,167893775]
16579:167:[167904970,167905136]
16581:132:[167906176,167906307]
16582:451:[167905796,167906246]
16583:63:[167921037,167921099]
16584:94:[167935866,167935959]
16585:187:[167944067,167944253]
16586:115:[167956732,167956846]
16587:137:[167960441,167960577]
16588:216:[167962463,167962678]
16589:95:[167971719,167971813]
16590:121:[167973107,167973227]
16591:262:[167973770,167974031]
16592:61:[167992225,167992285]
16593:119:[168007608,168007726]
16594:117:[168012262,168012378]
16595:88:[168013822,168013909]
16596:329:[168014137,168014465]
16597:140:[168032858,168032997]
16598:158:[168034827,168034984]
16599:90:[168035614,168035703]
16600:107:[168037595,168037701]
16601:476:[168044608,168045083]
16582:451:[167905796,167906246]
16583:63:[167921037,167921099]
16585:187:[167944067,167944253]
16586:115:[167956732,167956846]
16587:137:[167960441,167960577]
16588:216:[167962463,167962678]
16589:95:[167971719,167971813]
16590:121:[167973107,167973227]
16591:262:[167973770,167974031]
16602:172:[167985018,167985189]
16592:61:[167992225,167992285]
16593:119:[168007608,168007726]
16594:117:[168012262,168012378]
16595:88:[168013822,168013909]
16596:329:[168014137,168014465]
16603:43:[168020129,168020171]
16597:140:[168032858,168032997]
16598:158:[168034827,168034984]
16599:90:[168035614,168035703]
16600:107:[168037595,168037701]
16601:476:[168044608,168045083]
16582:451:[167905796,167906246]
16583:63:[167921037,167921099]
16584:94:[167935866,167935959]
16585:187:[167944067,167944253]
16586:115:[167956732,167956846]
16587:137:[167960441,167960577]
16588:216:[167962463,167962678]
16589:95:[167971719,167971813]
16590:121:[167973107,167973227]
16591:262:[167973770,167974031]
16602:172:[167985018,167985189]
16592:61:[167992225,167992285]
16593:119:[168007608,168007726]
16594:117:[168012262,168012378]
16595:88:[168013822,168013909]
16596:329:[168014137,168014465]
16603:43:[168020129,168020171]
16597:140:[168032858,168032997]
16598:158:[168034827,168034984]
16599:90:[168035614,168035703]
16600:107:[168037595,168037701]
16601:476:[168044608,168045083]
16582:451:[167905796,167906246]
16583:63:[167921037,167921099]
16584:94:[167935866,167935959]
16585:187:[167944067,167944253]
16586:115:[167956732,167956846]
16587:137:[167960441,167960577]
16588:216:[167962463,167962678]
16589:95:[167971719,167971813]
16590:121:[167973107,167973227]
16591:262:[167973770,167974031]
16593:119:[168007608,168007726]
16594:117:[168012262,168012378]
16595:88:[168013822,168013909]
16596:329:[168014137,168014465]
16597:140:[168032858,168032997]
16598:158:[168034827,168034984]
16599:90:[168035614,168035703]
16600:107:[168037595,168037701]
16601:476:[168044608,168045083]
16604:1039:[168053996,168055034]
16605:121:[168056822,168056942]
16606:106:[168059801,168059906]
16607:726:[168065745,168066470]
16608:419:[168073714,168074132]
16609:95:[168083693,168083787]
16610:47:[168103113,168103159]
16611:131:[168105494,168105624]
16612:250:[168148170,168148419]
16613:181:[168153139,168153319]
16614:101:[168154016,168154116]
16615:133:[168160606,168160738]
16616:97:[168165784,168165880]
16617:64:[168168156,168168219]
16618:2212:[168169140,168171351]
16612:250:[168148170,168148419]
16613:181:[168153139,168153319]
16614:101:[168154016,168154116]
16615:133:[168160606,168160738]
16619:189:[168161445,168161633]
16620:127:[168195254,168195380]
16621:88:[168200751,168200838]
16622:87:[168201071,168201157]
16623:83:[168204338,168204420]
16624:37:[168205826,168205862]
16625:60:[168205949,168206008]
16626:31:[168208368,168208398]
16627:351:[168211738,168212088]
16628:1851:[168214818,168216668]
16629:255:[168250277,168250531]
16630:266:[168260397,168260662]
16631:136:[168262381,168262516]
16632:63:[168266961,168267023]
16633:63:[168269659,168269721]
16634:190:[168274245,168274434]
16635:137:[168277979,168278115]
16636:1720:[168281945,168283664]
16637:99:[168344761,168344859]
16638:2156:[168369426,168371581]
16639:145:[168382030,168382174]
16640:76:[168391367,168391442]
16641:68:[168391827,168391894]
16642:357:[168510002,168510358]
16643:116:[168511230,168511345]
16644:95:[168513141,168513235]
16645:227:[168545710,168545936]
16646:116:[168549300,168549415]
16647:1027:[168550289,168551315]
16648:1160:[168664694,168665853]
16649:109:[168670254,168670362]
16650:127:[168683458,168683584]
16651:336:[168698107,168698442]
16652:289:[168756178,168756466]
16653:110:[168758018,168758127]
16654:559:[168761568,168762126]
16655:219:[169075946,169076164]
16656:130:[169080607,169080736]
16657:157:[169094121,169094277]
16658:186:[169096461,169096646]
16659:82:[169099247,169099328]
16660:1432:[169100529,169101960]
16661:288:[169101768,169102055]
16662:109:[169138684,169138792]
16663:103:[169199955,169200057]
16664:70:[169204368,169204437]
16665:66:[169206860,169206925]
16666:107:[169256540,169256646]
16667:209:[169267793,169268001]
16668:52:[169272382,169272433]
16669:112:[169279207,169279318]
16670:168:[169292354,169292521]
16671:109:[169293630,169293738]
16672:242:[169336945,169337186]
16673:284:[169101772,169102055]
16662:109:[169138684,169138792]
16663:103:[169199955,169200057]
16664:70:[169204368,169204437]
16665:66:[169206860,169206925]
16666:107:[169256540,169256646]
16667:209:[169267793,169268001]
16668:52:[169272382,169272433]
16669:112:[169279207,169279318]
16670:168:[169292354,169292521]
16674:78:[169293630,169293707]
16672:242:[169336945,169337186]
16675:388:[169337193,169337580]
16676:79:[169338710,169338788]
16677:441:[169345777,169346217]
16678:201:[169347567,169347767]
16679:130:[169349718,169349847]
16680:221:[169351299,169351519]
16681:214:[169356234,169356447]
16682:650:[169365131,169365780]
16683:332:[169364113,169364444]
16684:153:[169366474,169366626]
16685:148:[169388250,169388397]
16686:952:[169390600,169391551]
16687:141:[169394048,169394188]
16688:146:[169396525,169396670]
16689:2068:[169433148,169435215]
16690:143:[169437348,169437490]
16691:194:[169437881,169438074]
16692:224:[169439201,169439424]
16693:604:[169446392,169446995]
16694:409:[169454800,169455208]
16695:2507:[169481191,169483697]
16696:184:[169484681,169484864]
16697:153:[169487649,169487801]
16698:146:[169489757,169489902]
16699:157:[169492434,169492590]
16700:105:[169493038,169493142]
16701:73:[169494074,169494146]
16702:118:[169495138,169495255]
16703:181:[169497152,169497332]
16704:212:[169498845,169499056]
16705:238:[169500023,169500260]
16706:176:[169505743,169505918]
16707:2822:[169509531,169512352]
16708:214:[169513533,169513746]
16709:152:[169515679,169515830]
16710:216:[169519038,169519253]
16711:101:[169519877,169519977]
16712:179:[169521794,169521972]
16713:167:[169524419,169524585]
16714:223:[169525883,169526105]
16715:145:[169528390,169528534]
16716:214:[169529791,169530004]
16717:124:[169541458,169541581]
16718:93:[169551668,169551760]
16719:304:[169555466,169555769]
16720:613:[169558087,169558699]
16721:57:[169559384,169559440]
16722:32:[169560663,169560694]
16723:121:[169562842,169562962]
16724:187:[169563929,169564115]
16725:211:[169565162,169565372]
16726:187:[169566228,169566414]
16727:187:[169572263,169572449]
16728:187:[169576186,169576372]
16729:187:[169578741,169578927]
16730:187:[169580729,169580915]
16731:187:[169581454,169581640]
16732:187:[169582166,169582352]
16733:109:[169582823,169582931]
16734:388:[169586265,169586652]
16735:92:[169588366,169588457]
16736:69:[169599309,169599377]
16737:1139:[169659805,169660943]
16738:20:[169665675,169665694]
16739:130:[169670700,169670829]
16740:187:[169672395,169672581]
16741:187:[169673708,169673894]
16742:109:[169676482,169676590]
16743:441:[169677557,169677997]
16737:1139:[169659805,169660943]
16738:20:[169665675,169665694]
16739:130:[169670700,169670829]
16740:187:[169672395,169672581]
16741:187:[169673708,169673894]
16742:109:[169676482,169676590]
16744:388:[169677557,169677944]
16745:83:[169679576,169679658]
16746:208:[169680636,169680843]
16747:1871:[169691780,169693650]
16748:74:[169694869,169694942]
16749:23:[169695047,169695069]
16750:109:[169695839,169695947]
16751:178:[169696489,169696666]
16752:190:[169696879,169697068]
16753:190:[169697198,169697387]
16754:190:[169698326,169698515]
16755:187:[169698628,169698814]
16756:187:[169699572,169699758]
16757:109:[169700975,169701083]
16758:385:[169701755,169702139]
16759:86:[169702716,169702801]
16760:110:[169703111,169703220]
16761:1367:[169761672,169763038]
16762:77:[169763955,169764031]
16763:576:[169764549,169765124]
16764:103:[169767997,169768099]
16765:90:[169770023,169770112]
16766:106:[169771761,169771866]
16767:142:[169772309,169772450]
16768:167:[169773215,169773381]
16769:86:[169775144,169775229]
16770:140:[169776931,169777070]
16771:82:[169790819,169790900]
16772:66:[169792548,169792613]
16773:150:[169796191,169796340]
16774:131:[169796851,169796981]
16775:188:[169798403,169798590]
16776:84:[169799399,169799482]
16777:53:[169799836,169799888]
16778:91:[169801557,169801647]
16779:187:[169806067,169806253]
16780:124:[169811557,169811680]
